Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 250199.0 391 NA NA NA NA NA NA 574 NA NA NA NA NA NA 1809 NA NA NA NA NA NA 1095 NA NA NA NA NA NA
1707084000.0 250200.1 167 421 355 NA NA NA NA 259 587 471 NA NA NA NA 1593 593 1624 NA NA NA NA 1140 683 1379 NA NA NA NA
1707084000.0 250200.18 NA 569 601 0 NA NA NA NA 805 850 0 NA NA NA NA 7735 2744 436 NA NA NA NA 2641 1968 486 NA NA NA
1707084000.0 250203.18 NA 560 607 0 NA NA NA NA 844 850 0 NA NA NA NA 7895 2918 429 NA NA NA NA 3132 2580 467 NA NA NA
1707084000.0 250204.17 NA 512 584 0 NA NA NA NA 696 819 0 NA NA NA NA 6582 2509 461 NA NA NA NA 2387 2202 717 NA NA NA
1707084000.0 250207.17 NA 504 555 0 NA NA NA NA 700 785 0 NA NA NA NA 6248 2152 421 NA NA NA NA 2346 2051 529 NA NA NA
1707084000.0 250399.0 301 NA NA NA NA NA NA 404 NA NA NA NA NA NA 670 NA NA NA NA NA NA 802 NA NA NA NA NA NA
1707084000.0 250399.17 364 NA NA NA NA NA NA 477 NA NA NA NA NA NA 852 NA NA NA NA NA NA 690 NA NA NA NA NA NA
1707084000.0 250399.18 361 NA NA NA NA NA NA 479 NA NA NA NA NA NA 924 NA NA NA NA NA NA 987 NA NA NA NA NA NA
1707084000.0 250400.0 462 0 201 NA NA NA NA 621 0 291 NA NA NA NA 885 233 602 NA NA NA NA 1006 416 701 NA NA NA NA
1707084000.0 250400.17 532 0 209 NA NA NA NA 688 0 296 NA NA NA NA 985 247 625 NA NA NA NA 907 327 791 NA NA NA NA
1707084000.0 250400.18 541 0 206 NA NA NA NA 717 0 290 NA NA NA NA 1064 246 626 NA NA NA NA 1655 351 957 NA NA NA NA
1707084000.0 250402.0 462 0 210 NA NA NA NA 613 0 293 NA NA NA NA 987 238 652 NA NA NA NA 1621 513 909 NA NA NA NA
1707084000.0 250402.1 304 444 0 NA NA NA NA 407 590 0 NA NA NA NA 638 984 241 NA NA NA NA 654 1128 340 NA NA NA NA
1707084000.0 250402.17 537 0 207 NA NA NA NA 701 0 292 NA NA NA NA 1089 265 646 NA NA NA NA 1329 460 787 NA NA NA NA
1707084000.0 250402.171 365 527 0 NA NA NA NA 497 669 0 NA NA NA NA 805 1138 266 NA NA NA NA 614 1056 399 NA NA NA NA
1707084000.0 250402.18 543 0 209 NA NA NA NA 679 0 296 NA NA NA NA 1110 264 655 NA NA NA NA 1341 468 769 NA NA NA NA
1707084000.0 250403.0 467 0 199 NA NA NA NA 627 0 295 NA NA NA NA 854 236 632 NA NA NA NA 898 373 757 NA NA NA NA
1707084000.0 250403.17 535 0 207 NA NA NA NA 673 0 288 NA NA NA NA 1010 235 619 NA NA NA NA 1276 286 751 NA NA NA NA
1707084000.0 250403.18 542 0 207 NA NA NA NA 713 0 290 NA NA NA NA 1090 241 650 NA NA NA NA 1798 305 1104 NA NA NA NA
1707084000.0 250405.0 458 0 202 NA NA NA NA 626 0 282 NA NA NA NA 840 229 611 NA NA NA NA 894 392 795 NA NA NA NA
1707084000.0 250405.17 533 0 211 NA NA NA NA 694 0 306 NA NA NA NA 1050 245 632 NA NA NA NA 1795 311 770 NA NA NA NA
1707084000.0 250405.18 540 0 205 NA NA NA NA 688 0 291 NA NA NA NA 1081 253 643 NA NA NA NA 1677 410 899 NA NA NA NA
1707084000.0 250406.0 457 0 200 NA NA NA NA 612 0 285 NA NA NA NA 816 223 572 NA NA NA NA 1289 318 660 NA NA NA NA
1707084000.0 250406.17 532 0 206 NA NA NA NA 693 0 293 NA NA NA NA 913 256 604 NA NA NA NA 1458 407 688 NA NA NA NA
1707084000.0 250406.18 495 0 204 NA NA NA NA 692 0 295 NA NA NA NA 935 251 599 NA NA NA NA 998 315 695 NA NA NA NA
1707084000.0 250407.0 385 0 197 NA NA NA NA 547 0 283 NA NA NA NA 791 199 598 NA NA NA NA 1150 401 737 NA NA NA NA
1707084000.0 250407.17 460 0 204 NA NA NA NA 605 0 290 NA NA NA NA 945 218 605 NA NA NA NA 1615 348 775 NA NA NA NA
1707084000.0 250407.18 469 0 200 NA NA NA NA 617 0 290 NA NA NA NA 954 214 590 NA NA NA NA 1465 268 747 NA NA NA NA
1707084000.0 250408.0 461 0 203 NA NA NA NA 602 0 285 NA NA NA NA 932 224 633 NA NA NA NA 1305 332 866 NA NA NA NA
1707084000.0 250408.17 538 0 211 NA NA NA NA 703 0 284 NA NA NA NA 1125 261 637 NA NA NA NA 1567 474 802 NA NA NA NA
1707084000.0 250408.18 543 0 206 NA NA NA NA 685 0 284 NA NA NA NA 1110 248 637 NA NA NA NA 1193 304 760 NA NA NA NA
1707084000.0 250409.0 474 0 204 NA NA NA NA 631 0 299 NA NA NA NA 1137 230 741 NA NA NA NA 1113 320 756 NA NA NA NA
1707084000.0 250409.17 544 0 213 NA NA NA NA 711 0 295 NA NA NA NA 1285 260 724 NA NA NA NA 1812 362 732 NA NA NA NA
1707084000.0 250409.18 549 0 212 NA NA NA NA 703 0 282 NA NA NA NA 1265 260 746 NA NA NA NA 1216 324 1177 NA NA NA NA
1707084000.0 25200.0 NA 434 650 0 169 NA NA NA 584 882 0 252 NA NA NA 1536 2718 369 401 NA NA NA 1218 2525 546 479 NA NA
1707084000.0 25202.0 NA 389 650 0 171 NA NA NA 574 917 0 257 NA NA NA 1475 2721 364 420 NA NA NA 1201 2640 420 497 NA NA
1707084000.0 25202.1 NA 433 629 0 NA NA NA NA 606 844 0 NA NA NA NA 2099 2543 375 NA NA NA NA 1343 2290 580 NA NA NA
1707084000.0 25202.15 NA 418 655 0 143 NA NA NA 581 900 0 265 NA NA NA 1488 2739 367 488 NA NA NA 1032 2440 429 835 NA NA
1707084000.0 25202.2 NA 436 654 0 NA NA NA NA 607 853 0 NA NA NA NA 2077 2607 369 NA NA NA NA 1116 2329 453 NA NA NA
1707084000.0 25203.0 NA 427 648 0 171 NA NA NA 580 896 0 258 NA NA NA 1539 2811 358 405 NA NA NA 1147 2942 426 473 NA NA
1707084000.0 25209.0 NA 440 660 0 171 NA NA NA 598 912 0 254 NA NA NA 1504 2805 360 414 NA NA NA 1116 2598 432 621 NA NA
1707084000.0 25234.911 188 599 578 0 215 NA NA 272 793 751 0 314 NA NA 8409 5258 5523 1505 662 NA NA 4183 3315 3609 1709 852 NA NA
1707084000.0 25400.0 555 0 201 NA NA NA NA 731 0 291 NA NA NA NA 2283 242 601 NA NA NA NA 1761 315 790 NA NA NA NA
1707084000.0 25405.0 559 0 203 NA NA NA NA 705 0 291 NA NA NA NA 2319 234 602 NA NA NA NA 1915 300 703 NA NA NA NA
1707084000.0 25406.0 536 0 202 NA NA NA NA 697 0 284 NA NA NA NA 1368 236 579 NA NA NA NA 1419 444 802 NA NA NA NA
1707084000.0 25406.17 654 0 204 NA NA NA NA 832 0 291 NA NA NA NA 2419 269 600 NA NA NA NA 2009 481 850 NA NA NA NA
1707084000.0 27234.0 192 608 588 0 209 NA NA 281 788 734 0 303 NA NA 4216 1721 2477 539 695 NA NA 2128 1102 2286 658 930 NA NA
1707084000.0 28034.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1707084000.0 4.17 NA 102 370 0 254 NA NA NA 164 501 0 342 NA NA NA 150 2442 285 918 NA NA NA 321 2634 389 994 NA NA
1707084000.0 4.22 NA 200 129 136 0 NA NA NA 322 203 218 0 NA NA NA 763 233 225 204 NA NA NA 786 633 465 315 NA NA
1707084000.0 4.25 NA 125 375 0 NA NA NA NA 195 502 0 NA NA NA NA 214 2496 319 NA NA NA NA 477 2571 524 NA NA NA
1707084000.0 4.28 NA 133 368 0 NA NA NA NA 208 520 0 NA NA NA NA 223 2691 1304 NA NA NA NA 670 3324 1381 NA NA NA
1707084000.0 4.29 NA 106 379 0 261 NA NA NA 170 510 0 346 NA NA NA 150 2579 300 932 NA NA NA 303 2264 641 986 NA NA
1707084000.0 4.6 NA 375 0 NA NA NA NA NA 505 0 NA NA NA NA NA 2452 390 NA NA NA NA NA 2771 476 NA NA NA NA
1707084000.0 4001.0 NA 256 450 NA NA NA NA NA 359 617 NA NA NA NA NA 614 2044 NA NA NA NA NA 919 2310 NA NA NA NA
1707084000.0 4007.0 127 0 0 NA NA NA NA 207 0 0 NA NA NA NA 536 127 1187 NA NA NA NA 685 383 1759 NA NA NA NA
1707084000.0 5.1 372 0 NA NA NA NA NA 535 0 NA NA NA NA NA 887 240 NA NA NA NA NA 857 344 NA NA NA NA NA
1707084000.0 5.2 313 0 NA NA NA NA NA 433 0 NA NA NA NA NA 774 213 NA NA NA NA NA 1001 309 NA NA NA NA NA
1707084000.0 5.3 327 0 NA NA NA NA NA 440 0 NA NA NA NA NA 765 209 NA NA NA NA NA 1009 272 NA NA NA NA NA
1707084000.0 5.4 403 0 NA NA NA NA NA 532 0 NA NA NA NA NA 833 232 NA NA NA NA NA 1021 329 NA NA NA NA NA
1707084000.0 5.5 395 0 NA NA NA NA NA 529 0 NA NA NA NA NA 816 228 NA NA NA NA NA 1318 318 NA NA NA NA NA
1707084000.0 5.6 397 0 NA NA NA NA NA 552 0 NA NA NA NA NA 875 228 NA NA NA NA NA 1058 296 NA NA NA NA NA
1707084000.0 5.7 409 0 NA NA NA NA NA 526 0 NA NA NA NA NA 827 231 NA NA NA NA NA 929 340 NA NA NA NA NA
1707084000.0 500199.0 298 NA NA NA NA NA NA 427 NA NA NA NA NA NA 1156 NA NA NA NA NA NA 1139 NA NA NA NA NA NA
1707084000.0 504.0 99 0 NA NA NA NA NA 160 0 NA NA NA NA NA 234 145 NA NA NA NA NA 363 213 NA NA NA NA NA
1707084000.0 505.0 98 0 NA NA NA NA NA 163 0 NA NA NA NA NA 251 143 NA NA NA NA NA 363 259 NA NA NA NA NA
1707084000.0 506.0 97 0 NA NA NA NA NA 164 0 NA NA NA NA NA 253 144 NA NA NA NA NA 293 236 NA NA NA NA NA
1707084000.0 509.0 91 0 NA NA NA NA NA 154 0 NA NA NA NA NA 238 144 NA NA NA NA NA 334 235 NA NA NA NA NA
1707084000.0 511.0 103 0 NA NA NA NA NA 165 0 NA NA NA NA NA 6306 152 NA NA NA NA NA 7093 241 NA NA NA NA NA
1707084000.0 512.0 69 103 0 NA NA NA NA 111 164 0 NA NA NA NA 4801 261 147 NA NA NA NA 7456 310 271 NA NA NA NA
1707084000.0 513.0 69 104 0 NA NA NA NA 113 165 0 NA NA NA NA 1737 282 136 NA NA NA NA 3251 317 197 NA NA NA NA
1707084000.0 518.0 31 97 0 NA NA NA NA 112 157 0 NA NA NA NA 4850 228 142 NA NA NA NA 17278 381 208 NA NA NA NA
1707084000.0 521.0 31 95 0 NA NA NA NA 111 158 0 NA NA NA NA 5097 202 143 NA NA NA NA 16247 370 242 NA NA NA NA
1707084000.0 526.0 31 94 0 NA NA NA NA 111 158 0 NA NA NA NA 4860 211 146 NA NA NA NA 17330 304 243 NA NA NA NA
1707084000.0 528.0 68 94 0 NA NA NA NA 110 158 0 NA NA NA NA 5787 205 152 NA NA NA NA 12782 284 316 NA NA NA NA
1707084000.0 529.0 31 94 0 NA NA NA NA 110 158 0 NA NA NA NA 6429 196 145 NA NA NA NA 28481 287 260 NA NA NA NA
1707084000.0 534.0 242 0 NA NA NA NA NA 321 0 NA NA NA NA NA 1521 136 NA NA NA NA NA 1722 199 NA NA NA NA NA
1707084000.0 535.0 107 0 NA NA NA NA NA 181 0 NA NA NA NA NA 1360 151 NA NA NA NA NA 1124 288 NA NA NA NA NA
1707084000.0 536.0 105 0 NA NA NA NA NA 177 0 NA NA NA NA NA 294 144 NA NA NA NA NA 564 243 NA NA NA NA NA
1707084000.0 537.0 109 0 NA NA NA NA NA 176 0 NA NA NA NA NA 3461 151 NA NA NA NA NA 5093 405 NA NA NA NA NA
1707084000.0 538.0 63 0 NA NA NA NA NA 176 0 NA NA NA NA NA 5103 145 NA NA NA NA NA 17693 235 NA NA NA NA NA
1707084000.0 539.0 96 0 NA NA NA NA NA 171 0 NA NA NA NA NA 22692 145 NA NA NA NA NA 23549 208 NA NA NA NA NA
1707084000.0 541.0 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 221 144 NA NA NA NA NA 311 246 NA NA NA NA NA
1707084000.0 545.0 95 0 NA NA NA NA NA 156 0 NA NA NA NA NA 230 140 NA NA NA NA NA 301 201 NA NA NA NA NA
1707084000.0 546.0 101 105 NA NA NA NA NA 162 183 NA NA NA NA NA 231 255 NA NA NA NA NA 277 383 NA NA NA NA NA
1707084000.0 547.0 31 103 103 NA NA NA NA 111 166 187 NA NA NA NA 4854 269 253 NA NA NA NA 17329 350 404 NA NA NA NA
1707084000.0 548.0 69 103 104 NA NA NA NA 110 174 197 NA NA NA NA 1022 283 261 NA NA NA NA 595 327 395 NA NA NA NA
1707084000.0 561.0 99 0 NA NA NA NA NA 160 0 NA NA NA NA NA 249 144 NA NA NA NA NA 422 233 NA NA NA NA NA
1707084000.0 562.0 66 100 0 NA NA NA NA 112 165 0 NA NA NA NA 917 235 147 NA NA NA NA 1135 314 245 NA NA NA NA
1707084000.0 570.0 90 0 NA NA NA NA NA 148 0 NA NA NA NA NA 309 153 NA NA NA NA NA 334 328 NA NA NA NA NA
1707084000.0 571.0 89 0 NA NA NA NA NA 149 0 NA NA NA NA NA 356 144 NA NA NA NA NA 417 259 NA NA NA NA NA
1707084000.0 573.0 91 0 NA NA NA NA NA 150 0 NA NA NA NA NA 637 142 NA NA NA NA NA 645 238 NA NA NA NA NA
1707084000.0 574.0 92 0 NA NA NA NA NA 151 0 NA NA NA NA NA 750 140 NA NA NA NA NA 539 205 NA NA NA NA NA
1707084000.0 575.0 89 0 NA NA NA NA NA 148 0 NA NA NA NA NA 457 153 NA NA NA NA NA 427 321 NA NA NA NA NA
1707084000.0 576.0 91 0 NA NA NA NA NA 150 0 NA NA NA NA NA 243 148 NA NA NA NA NA 284 234 NA NA NA NA NA
1707084000.0 577.0 91 0 NA NA NA NA NA 144 0 NA NA NA NA NA 234 147 NA NA NA NA NA 390 222 NA NA NA NA NA
1707084000.0 7.22 128 200 249 122 0 NA NA 206 284 381 195 0 NA NA 570 234 493 244 213 NA NA 616 487 912 659 295 NA NA
1707084000.0 7.5 144 380 178 NA NA NA NA 216 590 283 NA NA NA NA 1264 842 527 NA NA NA NA 1249 617 606 NA NA NA NA
